doi,year,pmid,oa_indicator,oa_status
10.1007/s00101-017-0264-x,2017,28220187,0,closed
10.1007/s00101-017-0277-5,2017,28184955,0,closed
10.1007/s00101-017-0311-7,2017,28474242,0,closed
10.1007/s00101-017-0317-1,2017,28492980,0,closed
10.1007/s00101-017-0350-0,2017,28785773,0,closed
10.1007/s00101-017-0383-4,2017,29143074,0,closed
10.1007/s00103-015-2295-2,2016,26830106,0,closed
10.1007/s00103-015-2302-7,2016,26769112,0,closed
10.1007/s00103-015-2303-6,2016,26753868,Green Published,green
10.1007/s00103-016-2313-z,2016,26942932,0,closed
10.1007/s00103-016-2314-y,2016,26979717,Other Gold,hybrid
10.1007/s00103-016-2318-7,2016,26984399,0,closed
10.1007/s00103-016-2338-3,2016,27090244,0,green
10.1007/s00103-016-2347-2,2016,27173908,0,closed
10.1007/s00103-016-2353-4,2016,27207693,0,closed
10.1007/s00103-016-2358-z,2016,27194422,0,closed
10.1007/s00103-016-2365-0,2016,27255298,0,closed
10.1007/s00103-016-2373-0,2016,27306879,0,closed
10.1007/s00103-016-2384-x,2016,27376655,0,closed
10.1007/s00103-016-2404-x,2016,27474691,0,closed
10.1007/s00103-016-2417-5,2016,27503500,0,closed
10.1007/s00103-016-2425-5,2016,27631322,Other Gold,hybrid
10.1007/s00103-016-2436-2,2016,27604117,Green Accepted,green
10.1007/s00103-016-2455-z,2016,27757512,0,closed
10.1007/s00103-016-2493-6,2017,28004144,Green Published,green
10.1007/s00103-017-2520-2,2017,28204902,0,closed
10.1007/s00103-017-2538-5,2017,28293716,0,closed
10.1007/s00103-017-2573-2,2017,28631028,0,closed
10.1007/s00103-017-2590-1,2017,28741188,0,closed
10.1007/s00104-015-0011-2,2016,25971607,0,closed
10.1007/s00104-015-0108-7,2016,26541451,0,closed
10.1007/s00104-016-0157-6,2016,26960437,0,closed
10.1007/s00104-016-0234-x,2016,27439064,0,closed
10.1007/s00104-016-0255-5,2016,27484827,0,closed
10.1007/s00104-016-0277-z,2016,27566189,0,closed
10.1007/s00104-016-0295-x,2017,27629696,0,closed
10.1007/s00104-017-0404-5,2017,28361269,0,closed
10.1007/s00105-015-3758-y,2016,26817930,0,closed
10.1007/s00105-016-3760-z,2016,26872905,0,closed
10.1007/s00105-016-3766-6,2016,0,NA,closed
10.1007/s00105-016-3783-5,2016,27052528,0,closed
10.1007/s00105-016-3812-4,2016,27240668,0,closed
10.1007/s00105-016-3831-1,2016,27341825,0,closed
10.1007/s00105-016-3836-9,2016,27393085,NA,closed
10.1007/s00105-016-3838-7,2016,27357071,0,closed
10.1007/s00105-016-3867-2,2017,27586990,0,closed
10.1007/s00105-016-3875-2,2016,27680009,0,closed
10.1007/s00105-016-3878-z,2017,27680011,"Other Gold, Green Published",hybrid
10.1007/s00105-016-3909-9,2017,27981385,0,closed
10.1007/s00105-017-3942-3,2017,28213676,0,closed
10.1007/s00105-017-3965-9,2017,28280909,0,closed
10.1007/s00105-017-3988-2,2017,28516187,0,closed
10.1007/s00105-017-4009-1,2017,28616694,0,closed
10.1007/s00105-017-4050-0,2017,28929172,0,closed
10.1007/s00105-017-4051-z,2017,28921045,0,closed
10.1007/s00105-017-4052-y,2017,28921044,0,closed
10.1007/s00105-017-4069-2,2017,29098301,Bronze,bronze
10.1007/s00105-017-4079-0,2017,29110042,0,closed
10.1007/s00105-017-4082-5,2017,29110042,0,closed
10.1007/s00106-015-0111-9,2016,26746640,0,closed
10.1007/s00106-016-0152-8,2016,27126292,0,closed
10.1007/s00106-016-0209-8,2016,27455988,0,closed
10.1007/s00106-016-0287-7,2017,0,0,closed
10.1007/s00106-016-0288-6,2017,27995276,NA,closed
10.1007/s00106-017-0379-z,2017,0,0,closed
10.1007/s00106-017-0398-9,2017,0,0,closed
10.1007/s00108-015-0003-9,2016,26780192,0,closed
10.1007/s00108-015-0010-x,2016,26795948,0,closed
10.1007/s00108-016-0068-0,2016,27224991,0,closed
10.1007/s00108-016-0073-3,2016,27271001,0,closed
10.1007/s00108-016-0098-7,2016,27351788,0,closed
10.1007/s00108-016-0105-z,2016,27456044,0,closed
10.1007/s00108-016-0113-z,2016,27534868,0,closed
10.1007/s00108-017-0199-y,2017,28204858,0,closed
10.1007/s00108-017-0214-3,2017,28289763,0,closed
10.1007/s00108-017-0215-2,2017,28235984,0,closed
10.1007/s00108-017-0220-5,2017,28396914,0,closed
10.1007/s00108-017-0224-1,2017,28357466,0,closed
10.1007/s00108-017-0226-z,2017,28386626,0,closed
10.1007/s00108-017-0234-z,2017,28516251,0,closed
10.1007/s00108-017-0242-z,2017,28540476,0,closed
10.1007/s00108-017-0250-z,2017,28488056,0,closed
10.1007/s00108-017-0299-8,2017,28765984,0,closed
10.1007/s00108-017-0305-1,2017,28840255,0,closed
10.1007/s00108-017-0308-y,2017,28835975,0,closed
10.1007/s00108-017-0345-6,2017,29119202,0,closed
10.1007/s00109-015-1367-y,2016,26612594,0,closed
10.1007/s00109-016-1406-3,2016,26983606,0,closed
10.1007/s00109-016-1413-4,2016,27080394,0,closed
10.1007/s00109-016-1432-1,2016,27251706,0,closed
10.1007/s00109-016-1447-7,2016,27522676,"Other Gold, Green Published",hybrid
10.1007/s00109-016-1496-y,2017,28004125,Bronze,bronze
10.1007/s00109-017-1510-z,2017,28120021,0,closed
10.1007/s00109-017-1513-9,2017,28160049,0,closed
10.1007/s00109-017-1514-8,2017,28197656,Bronze,bronze
10.1007/s00109-017-1515-7,2017,28357476,0,closed
10.1007/s00109-017-1528-2,2017,28365787,0,closed
10.1007/s00109-017-1582-9,2017,28842720,NA,hybrid
10.1007/s00112-015-0011-9,2016,0,0,closed
10.1007/s00112-015-0016-4,2016,0,NA,closed
10.1007/s00112-015-3419-3,2016,0,0,closed
10.1007/s00112-015-3428-2,2016,0,0,closed
10.1007/s00112-015-3449-x,2016,0,0,closed
10.1007/s00112-016-0067-1,2016,0,0,closed
10.1007/s00112-016-0068-0,2016,0,0,closed
10.1007/s00112-016-0069-z,2017,0,0,closed
10.1007/s00112-016-0122-y,2016,0,0,closed
10.1007/s00112-016-0174-z,2016,0,0,closed
10.1007/s00112-016-0193-9,2017,0,0,closed
10.1007/s00112-016-0217-5,2017,0,0,closed
10.1007/s00112-016-0222-8,2017,0,0,closed
10.1007/s00112-016-0225-5,2017,0,0,closed
10.1007/s00112-016-0233-5,2017,0,0,closed
10.1007/s00112-017-0246-8,2017,0,0,closed
10.1007/s00112-017-0291-3,2017,0,0,closed
10.1007/s00112-017-0309-x,2017,0,0,closed
10.1007/s00112-017-0331-z,2017,0,0,closed
10.1007/s00113-015-0091-y,2016,26486128,0,closed
10.1007/s00113-016-0144-x,2016,26886903,0,closed
10.1007/s00113-016-0229-6,2016,27566507,0,closed
10.1007/s00113-016-0279-9,2017,27885409,0,closed
10.1007/s00113-016-0289-7,2017,28054122,0,closed
10.1007/s00113-017-0359-5,2017,28573555,0,closed
10.1007/s00113-017-0364-8,2017,28540566,0,closed
10.1007/s00113-017-0372-8,2017,28643095,Other Gold,hybrid
10.1007/s00113-017-0374-6,2017,28643099,0,closed
10.1007/s00113-017-0419-x,2017,29052751,0,closed
10.1007/s00113-017-0437-8,2017,29124295,0,closed
10.1007/s00115-015-0026-4,2016,26597274,0,closed
10.1007/s00115-015-0032-6,2016,0,NA,closed
10.1007/s00115-015-0033-5,2016,0,NA,closed
10.1007/s00115-015-0034-4,2016,26610341,0,closed
10.1007/s00115-015-0063-z,2016,26820459,0,closed
10.1007/s00115-015-4386-6,2016,26215143,0,closed
10.1007/s00115-016-0077-1,2016,26927677,0,closed
10.1007/s00115-016-0085-1,2016,26927679,0,closed
10.1007/s00115-016-0115-z,2016,27167887,0,closed
10.1007/s00115-016-0128-7,2016,27443156,0,closed
10.1007/s00115-016-0132-y,2016,27271516,0,closed
10.1007/s00115-016-0169-y,2016,27439991,0,closed
10.1007/s00115-016-0188-8,2016,27531212,0,closed
10.1007/s00115-016-0199-5,2016,27550387,0,closed
10.1007/s00115-016-0213-y,2016,27649984,0,closed
10.1007/s00115-016-0220-z,2016,27649986,0,closed
10.1007/s00115-016-0231-9,2017,27752723,0,closed
10.1007/s00115-016-0243-5,2017,27896371,0,closed
10.1007/s00115-017-0284-4,2017,28188401,0,closed
10.1007/s00115-017-0316-0,2017,28429078,Other Gold,hybrid
10.1007/s00115-017-0329-8,2017,28424823,0,closed
10.1007/s00115-017-0358-3,2017,28616696,0,closed
10.1007/s00115-017-0364-5,2017,28642982,0,closed
10.1007/s00115-017-0444-6,2017,29119196,0,closed
10.1007/s00117-017-0313-0,2017,29018890,0,closed
10.1007/s00120-015-0021-1,2016,27003571,0,closed
10.1007/s00120-016-0046-0,2016,26943666,0,closed
10.1007/s00120-016-0049-x,2016,26927871,0,closed
10.1007/s00120-016-0087-4,2016,0,NA,closed
10.1007/s00120-016-0153-y,2016,0,NA,closed
10.1007/s00120-016-0176-4,2016,27411995,0,closed
10.1007/s00120-016-0178-2,2016,27431813,0,closed
10.1007/s00120-016-0191-5,2016,27422310,NA,closed
10.1007/s00120-016-0211-5,2016,27538967,0,closed
10.1007/s00120-016-0258-3,2016,27822603,Other Gold,hybrid
10.1007/s00120-016-0268-1,2017,27844131,0,closed
10.1007/s00120-016-0295-y,2017,27966097,NA,closed
10.1007/s00120-016-0297-9,2017,28078423,0,closed
10.1007/s00120-016-0306-z,2017,28093612,NA,closed
10.1007/s00120-017-0332-5,2017,0,NA,closed
10.1007/s00120-017-0367-7,2017,0,NA,closed
10.1007/s00120-017-0411-7,2017,0,NA,closed
10.1007/s00120-017-0464-7,2017,0,NA,closed
10.1007/s00120-017-0494-1,2017,0,NA,closed
10.1007/s00120-017-0495-0,2017,28835996,0,closed
10.1007/s00120-017-0502-5,2017,0,NA,closed
10.1007/s00120-017-0503-4,2017,0,NA,closed
10.1007/s00120-017-0540-z,2017,29134243,0,closed
10.1007/s00125-016-3990-8,2016,27209464,"Other Gold, Green Published",hybrid
10.1007/s00125-016-4040-2,2016,27406815,"Green Published, Other Gold",hybrid
10.1007/s00125-016-4115-0,2017,27704165,Bronze,bronze
10.1007/s00125-017-4216-4,2017,28144712,"Green Published, Other Gold",hybrid
10.1007/s00125-017-4298-z,2017,28500394,Bronze,bronze
10.1007/s00129-016-3900-7,2016,0,0,closed
10.1007/s00129-016-3930-1,2016,0,0,closed
10.1007/s00129-017-4033-3,2017,0,0,closed
10.1007/s00129-017-4055-x,2017,0,0,closed
10.1007/s00129-017-4066-7,2017,0,NA,closed
10.1007/s00129-017-4119-y,2017,0,0,closed
10.1007/s00132-015-3196-7,2016,26679494,0,closed
10.1007/s00132-015-3198-5,2016,26597798,0,closed
10.1007/s00132-015-3200-2,2016,26614255,0,closed
10.1007/s00132-015-3214-9,2016,26754657,0,closed
10.1007/s00132-015-3217-6,2016,26728392,0,closed
10.1007/s00132-016-3258-5,2016,27125235,0,closed
10.1007/s00132-016-3272-7,2016,27197823,0,closed
10.1007/s00132-016-3313-2,2016,27514825,0,closed
10.1007/s00132-016-3331-0,2016,27604969,0,closed
10.1007/s00132-016-3333-y,2016,27637547,0,closed
10.1007/s00132-016-3358-2,2017,27904931,0,closed
10.1007/s00132-016-3381-3,2017,28083681,0,closed
10.1007/s00132-017-3394-6,2017,28180913,0,closed
10.1007/s00134-015-3984-x,2016,26243046,NA,closed
10.1007/s00134-016-4297-4,2016,27075762,"Other Gold, Green Published",green
10.1007/s00134-016-4325-4,2016,27040102,"Other Gold, Green Published",hybrid
10.1007/s00134-016-4507-0,2016,0,0,green
10.1007/s00142-015-0059-5,2016,0,0,closed
10.1007/s00142-015-0060-z,2016,0,0,closed
10.1007/s00142-016-0062-5,2016,0,0,closed
10.1007/s00142-016-0088-8,2016,0,0,closed
10.1007/s00142-016-0100-3,2016,0,0,closed
10.1007/s00142-017-0129-y,2017,0,0,closed
10.1007/s00142-017-0142-1,2017,0,0,closed
10.1007/s00167-014-3324-7,2016,25246173,0,closed
10.1007/s00167-014-3341-6,2016,25248311,0,closed
10.1007/s00167-015-3820-4,2016,26685696,0,closed
10.1007/s00167-016-4054-9,2016,26939552,0,closed
10.1007/s00167-016-4176-0,2017,27221640,0,closed
10.1007/s00167-016-4240-9,2017,27438006,0,closed
10.1007/s00167-016-4407-4,2017,28210788,"Other Gold, Green Published",hybrid
10.1007/s00167-017-4429-6,2017,28194500,0,closed
10.1007/s00192-016-3032-6,2017,27209309,0,closed
10.1007/s00194-016-0092-3,2016,0,0,closed
10.1007/s00194-017-0191-9,2017,0,0,closed
10.1007/s00198-015-3404-7,2016,26576543,Green Accepted,green
10.1007/s00198-017-4009-0,2017,28451733,"Green Accepted, Green Published, Bronze",bronze
10.1007/s00198-017-4162-5,2017,28744601,0,green
10.1007/s00204-015-1527-4,2016,25975990,0,closed
10.1007/s00204-016-1722-y,2016,27136899,NA,closed
10.1007/s00204-016-1741-8,2017,27188386,"Green Published, Other Gold",hybrid
10.1007/s00204-016-1743-6,2016,27224990,0,closed
10.1007/s00204-016-1758-z,2016,27325308,0,closed
10.1007/s00204-016-1761-4,2016,27339419,"Green Published, Other Gold",hybrid
10.1007/s00204-016-1838-0,2017,27590069,0,closed
10.1007/s00204-016-1863-z,2017,27770144,0,closed
10.1007/s00204-016-1866-9,2017,27714423,"Green Published, Other Gold",hybrid
10.1007/s00210-015-1205-3,2016,26742933,0,closed
10.1007/s00213-016-4361-3,2016,27465410,0,closed
10.1007/s00213-016-4380-0,2016,27422567,0,closed
10.1007/s00216-016-9327-0,2016,26825342,0,closed
10.1007/s00221-017-5091-4,2017,28918463,0,closed
10.1007/s00223-016-0217-4,2017,27999894,0,closed
10.1007/s00234-017-1878-z,2017,28730268,0,closed
10.1007/s00238-017-1345-4,2017,0,NA,closed
10.1007/s00246-015-1304-4,2016,26573815,0,closed
10.1007/s00247-017-3862-5,2017,28547137,0,closed
10.1007/s00247-017-3954-2,2017,28852808,0,closed
10.1007/s00253-016-8068-5,2017,28070666,NA,closed
10.1007/s00256-016-2419-2,2016,27270922,0,closed
10.1007/s00256-016-2533-1,2017,27872954,"Green Published, Other Gold",hybrid
10.1007/s00256-017-2692-8,2017,28623409,0,closed
10.1007/s00259-015-3226-z,2016,26546010,0,closed
10.1007/s00259-016-3309-5,2016,26816194,0,closed
10.1007/s00259-016-3331-7,2016,26923247,0,closed
10.1007/s00259-016-3421-6,2016,27293206,0,closed
10.1007/s00259-016-3452-z,2016,27470327,0,closed
10.1007/s00259-017-3786-1,2017,28808732,0,closed
10.1007/s00261-016-0942-1,2017,27770164,Green Accepted,green
10.1007/s00262-015-1786-1,2016,26753694,0,closed
10.1007/s00262-016-1871-0,2016,27448806,"Green Published, Other Gold",green
10.1007/s00262-017-2013-z,2017,28501939,0,green
10.1007/s00264-015-2845-0,2016,26130287,0,closed
10.1007/s00264-015-2918-0,2016,26227918,0,closed
10.1007/s00264-015-2949-6,2016,26318879,0,closed
10.1007/s00264-016-3142-2,2016,26907873,0,closed
10.1007/s00264-016-3249-5,2016,27438011,Other Gold,hybrid
10.1007/s00268-015-3325-9,2016,26581369,"Green Published, Other Gold",hybrid
10.1007/s00268-016-3524-z,2016,27164934,0,closed
10.1007/s00268-016-3693-9,2016,27539490,"Green Published, Other Gold",hybrid
10.1007/s00268-017-3986-7,2017,28324140,0,closed
10.1007/s00270-015-1213-1,2016,26486155,0,closed
10.1007/s00270-017-1588-2,2017,28144756,0,closed
10.1007/s00270-017-1713-2,2017,28660441,0,closed
10.1007/s00277-015-2569-7,2016,26696465,0,closed
10.1007/s00277-015-2575-9,2016,26659079,0,closed
10.1007/s00277-016-2621-2,2016,26916570,0,closed
10.1007/s00277-016-2638-6,2016,26994010,0,green
10.1007/s00277-016-2711-1,2016,27339055,"Green Published, Other Gold",green
10.1007/s00277-016-2721-z,2016,27297971,0,closed
10.1007/s00277-016-2861-1,2017,27796476,0,closed
10.1007/s00277-017-2967-0,2017,28331964,0,closed
10.1007/s00277-017-2983-0,2017,28374162,0,closed
10.1007/s00277-017-3012-z,2017,28534184,"Green Published, Other Gold",hybrid
10.1007/s00277-017-3098-3,2017,28856437,"Green Published, Other Gold",hybrid
10.1007/s00277-017-3131-6,2017,28965224,0,closed
10.1007/s00277-017-3150-3,2017,29090343,"Green Published, Other Gold",hybrid
10.1007/s00278-016-0116-1,2016,0,0,closed
10.1007/s00278-017-0178-8,2017,0,0,closed
10.1007/s00278-017-0200-1,2017,0,0,closed
10.1007/s00278-017-0202-z,2017,0,0,closed
10.1007/s00278-017-0204-x,2017,0,0,closed
10.1007/s00278-017-0211-y,2017,0,0,closed
10.1007/s00280-016-2962-5,2016,26781311,0,closed
10.1007/s00281-015-0531-3,2016,26438324,0,closed
10.1007/s00281-016-0584-y,2016,27501960,0,closed
10.1007/s00292-016-0152-1,2016,26984297,0,closed
10.1007/s00292-016-0165-9,2016,27255228,0,closed
10.1007/s00292-016-0179-3,2016,27376648,Other Gold,closed
10.1007/s00292-016-0189-1,2016,27510417,0,closed
10.1007/s00292-016-0213-5,2016,27534543,0,closed
10.1007/s00292-016-0217-1,2016,27638539,0,closed
10.1007/s00292-017-0301-1,2017,28600707,0,closed
10.1007/s00292-017-0313-x,2017,28653248,0,closed
10.1007/s00292-017-0318-5,2017,28656361,0,closed
10.1007/s00296-015-3413-z,2016,26712372,0,closed
10.1007/s00296-016-3472-9,2016,27038800,"Other Gold, Green Published",green
10.1007/s00296-016-3516-1,2016,27372078,0,closed
10.1007/s00296-016-3528-x,2016,27401002,0,closed
10.1007/s00296-016-3531-2,2016,27522225,0,closed
10.1007/s00296-017-3791-5,2017,28821941,0,closed
10.1007/s00330-015-3873-2,2016,26070500,NA,hybrid
10.1007/s00330-015-3881-2,2016,26139316,0,closed
10.1007/s00330-015-3897-7,2016,26188655,0,closed
10.1007/s00330-015-3927-5,2016,26210207,0,closed
10.1007/s00330-015-3949-z,2016,26314479,Green Accepted,green
10.1007/s00330-015-4168-3,2016,26762942,Green Accepted,green
10.1007/s00330-016-4244-3,2016,26852218,0,closed
10.1007/s00330-016-4246-1,2016,26863895,0,closed
10.1007/s00330-016-4282-x,2016,27012555,0,closed
10.1007/s00330-016-4316-4,2016,26973144,0,closed
10.1007/s00330-016-4358-7,2017,27085700,0,closed
10.1007/s00330-016-4437-9,2017,27271922,"Green Published, Other Gold",hybrid
10.1007/s00330-016-4441-0,2017,27287483,0,closed
10.1007/s00330-016-4445-9,2017,27277261,Green Accepted,green
10.1007/s00330-016-4492-2,2017,27436024,0,green
10.1007/s00330-016-4513-1,2017,27510625,0,closed
10.1007/s00330-016-4561-6,2017,27572811,0,closed
10.1007/s00330-016-4612-z,2017,27807699,"Green Published, Other Gold",hybrid
10.1007/s00330-016-4616-8,2017,27743116,"Green Published, Other Gold",hybrid
10.1007/s00330-016-4620-z,2017,27864607,0,closed
10.1007/s00330-016-4650-6,2017,27896471,0,closed
10.1007/s00330-016-4654-2,2017,27832312,"Green Published, Other Gold",hybrid
10.1007/s00330-016-4674-y,2017,27966044,0,closed
10.1007/s00330-017-4754-7,2017,28168371,0,closed
10.1007/s00330-017-4856-2,2017,28677067,0,green
10.1007/s00335-017-9688-5,2017,28374058,Green Accepted,green
10.1007/s00337-017-0325-x,2017,0,0,closed
10.1007/s00345-015-1671-8,2016,26293117,0,closed
10.1007/s00345-015-1707-0,2016,26586475,0,closed
10.1007/s00345-015-1740-z,2016,26676614,0,closed
10.1007/s00345-016-1792-8,2016,26906029,0,closed
10.1007/s00345-016-1868-5,2017,27277600,"Other Gold, Green Published",hybrid
10.1007/s00345-016-1959-3,2017,27783146,0,closed
10.1007/s00347-015-0012-z,2016,25930180,0,closed
10.1007/s00347-015-0108-5,2016,26224172,0,closed
10.1007/s00347-015-0111-x,2016,26205744,0,closed
10.1007/s00347-015-0154-z,2016,26481342,0,closed
10.1007/s00347-015-0158-8,2016,26631047,0,closed
10.1007/s00347-015-0165-9,2016,26621346,0,closed
10.1007/s00347-015-0176-6,2016,26649438,0,closed
10.1007/s00347-015-0214-4,2016,26801323,0,closed
10.1007/s00347-016-0263-3,2016,27155599,0,closed
10.1007/s00347-016-0266-0,2016,27154026,Bronze,closed
10.1007/s00347-016-0267-z,2016,27165275,0,closed
10.1007/s00347-016-0328-3,2016,27578315,0,closed
10.1007/s00347-016-0368-8,2016,27671998,0,closed
10.1007/s00347-017-0494-y,2017,28424877,0,closed
10.1007/s00347-017-0522-y,2017,28643113,0,closed
10.1007/s00347-017-0552-5,2017,29149378,0,closed
10.1007/s00347-017-0562-3,2017,28871477,0,closed
10.1007/s00347-017-0580-1,2017,29022093,0,closed
10.1007/s00360-017-1086-5,2017,28365894,0,closed
10.1007/s00380-014-0620-6,2016,25552382,0,closed
10.1007/s00380-015-0763-0,2016,26498938,"Other Gold, Green Published",hybrid
10.1007/s00380-015-0784-8,2016,26686371,0,closed
10.1007/s00380-016-0885-z,2017,27488119,"Green Published, Other Gold",hybrid
10.1007/s00380-016-0934-7,2017,28012074,0,closed
10.1007/s00380-017-1028-x,2017,28776069,0,closed
10.1007/s00381-015-2999-5,2016,26747622,0,closed
10.1007/s00381-016-3016-3,2016,26759019,0,closed
10.1007/s00381-017-3370-9,2017,28332154,0,closed
10.1007/s00381-017-3387-0,2017,28332153,0,closed
10.1007/s00383-016-3865-6,2016,26801484,0,closed
10.1007/s00384-016-2663-x,2017,27695975,"Green Published, Other Gold",hybrid
10.1007/s00384-016-2681-8,2017,27757540,0,closed
10.1007/s00384-016-2736-x,2017,27981377,0,closed
10.1007/s00384-017-2793-9,2017,28315018,0,closed
10.1007/s00384-017-2869-6,2017,28799112,0,closed
10.1007/s00384-017-2896-3,2017,28879419,"Green Published, Other Gold",green
10.1007/s00391-015-0886-z,2016,25877773,0,closed
10.1007/s00391-015-0959-z,2016,26508109,0,closed
10.1007/s00391-016-1031-3,2017,26942458,0,closed
10.1007/s00391-016-1082-5,2017,27282168,0,closed
10.1007/s00391-016-1084-3,2017,27351558,0,closed
10.1007/s00391-016-1148-4,2016,27822635,0,closed
10.1007/s00391-017-1268-5,2017,28664288,0,closed
10.1007/s00392-015-0893-5,2016,26195125,0,closed
10.1007/s00392-015-0912-6,2016,26329586,"Green Published, Other Gold",hybrid
10.1007/s00392-015-0957-6,2016,26768146,0,closed
10.1007/s00392-016-0970-4,2016,26872963,0,closed
10.1007/s00392-016-0986-9,2016,27112783,0,closed
10.1007/s00392-016-1003-z,2016,27318807,0,closed
10.1007/s00392-016-1011-z,2016,27312326,0,closed
10.1007/s00392-016-1072-z,2017,28236020,0,closed
10.1007/s00392-017-1086-1,2017,28236021,0,closed
10.1007/s00392-017-1101-6,2017,28361371,0,closed
10.1007/s00392-017-1106-1,2017,28342064,"Other Gold, Green Published",hybrid
10.1007/s00392-017-1148-4,2017,28776267,0,closed
10.1007/s00393-014-1561-2,2017,26224533,0,closed
10.1007/s00393-015-0019-5,2016,26680365,0,closed
10.1007/s00393-015-0029-3,2016,26783154,0,closed
10.1007/s00393-015-0031-9,2016,26786167,Bronze,bronze
10.1007/s00393-015-1687-x,2016,26680367,0,closed
10.1007/s00393-016-0043-0,2016,26838521,Bronze,bronze
